14.0,-34.0,0.30612,5.96659,0.04471,0.03762,0.03762,0.35917,0.68916,60
14.0,-34.0,0.38326,3.13062,0.17826,0.02217,0.02217,0.23732,0.31084,60
14.0,-33.0,0.1917,2.91189,0.0427,-0.19169,-0.19169,1.34316,0.69231,13
14.0,-33.0,0.01768,6.08689,0.00094,-0.01041,-0.01041,0.1156,0.30769,13
15.0,-35.0,0.41822,6.13853,0.03572,-0.01764,-0.01764,0.17791,1.0,19
15.0,-34.0,0.35844,6.16736,0.05369,-0.00995,-0.00995,0.20099,0.5374,62
15.0,-34.0,0.09261,3.73095,0.00331,-0.06927,-0.06927,4.1853,0.41593,62
15.0,-34.0,0.38885,3.34247,0.04456,-0.16366,-0.16366,0.6013,0.04668,62
15.0,-33.0,0.20567,0.49352,0.04506,0.07693,0.07693,1.5604,1.0,18
15.0,-26.0,0.53959,1.44714,0.08992,0.01529,0.01529,0.03533,1.0,11
15.0,-25.0,0.59653,1.53425,0.08249,-0.0244,-0.0244,0.0816,1.0,12
15.0,-24.0,0.64576,1.51867,0.05841,0.00851,0.00851,0.01342,1.0,12
15.0,-23.0,0.99079,1.67067,0.00084,0.0014,0.0014,0.00474,1.0,9
15.0,-22.0,0.58663,1.59862,0.06274,0.01494,0.01494,0.01663,1.0,13
15.0,-21.0,0.57497,1.53,0.02155,0.00899,0.00899,0.01294,1.0,10
15.0,-18.0,0.61977,1.709,0.00214,0.00224,0.00224,0.00336,1.0,5
15.0,-1.0,0.76502,3.27225,0.06912,-0.09882,-0.09882,0.31852,1.0,8
16.0,-35.0,0.51383,6.04867,0.01181,0.00263,0.00263,0.00166,1.0,6
16.0,-34.0,0.52167,6.23124,0.02542,-0.05246,-0.05246,0.2044,0.31256,29
16.0,-34.0,0.09805,5.9615,0.00621,-0.02721,-0.02721,2.02749,0.68744,29
16.0,-26.0,0.59422,1.47917,0.10357,0.00325,0.00325,0.02926,1.0,11
16.0,-25.0,0.65608,1.40657,0.05063,0.00919,0.00919,0.02934,1.0,17
16.0,-24.0,0.64069,1.50271,0.05023,0.00769,0.00769,0.01396,1.0,18
16.0,-23.0,0.99079,1.67067,0.00084,0.0014,0.0014,0.00474,1.0,9
16.0,-22.0,0.58663,1.59862,0.06274,0.01494,0.01494,0.01663,1.0,13
16.0,-21.0,0.57497,1.53,0.02155,0.00899,0.00899,0.01294,1.0,9
16.0,-18.0,1.02562,1.546,0.00059,0.00061,0.00061,0.00063,1.0,6
16.0,-1.0,0.75122,3.06515,0.06355,-0.10033,-0.10033,0.38223,1.0,13
16.0,0.0,0.54009,3.268,0.0128,0.01806,0.01806,0.08353,1.0,5
17.0,-10.0,0.2096,4.02864,0.00615,0.00161,0.00161,0.0366,0.34587,107
17.0,-10.0,0.16646,0.74166,0.02247,0.06381,0.06381,0.78657,0.65413,107
17.0,-4.0,0.77898,1.318,0.05498,0.041,0.041,0.06055,1.0,7
17.0,-2.0,0.64381,2.2765,0.11176,-0.142,-0.142,0.41828,1.0,10
17.0,-1.0,0.51855,3.1283,0.04636,-0.00321,-0.00321,0.0146,0.625,17
17.0,-1.0,0.09328,6.21862,0.01921,-0.01078,-0.01078,0.00922,0.375,17
17.0,0.0,0.56536,3.0454,0.01487,0.00403,0.00403,0.01138,1.0,11
17.0,2.0,0.10787,3.29633,0.0067,0.01786,0.01786,0.04764,1.0,14
18.0,-11.0,0.28023,4.18483,0.00064,-0.00073,-0.00073,0.00082,0.28571,23
18.0,-11.0,0.1695,4.64368,0.03344,-0.29483,-0.29483,2.83016,0.71429,23
18.0,-10.0,0.20965,4.02871,0.00614,0.00159,0.00159,0.03649,0.35249,104
18.0,-10.0,0.1494,0.69194,0.01309,0.03486,0.03486,0.70426,0.64751,104
18.0,-9.0,0.17923,0.76929,0.01439,0.02229,0.02229,0.19407,0.82258,63
18.0,-9.0,0.11655,3.85564,0.00255,0.00475,0.00475,0.09569,0.17742,63
18.0,-4.0,0.6877,1.16167,0.02373,0.01147,0.01147,0.0396,1.0,7
18.0,-3.0,0.37905,0.813,0.09228,0.12699,0.12699,0.26527,1.0,16
18.0,-2.0,0.22895,0.54978,0.04971,0.11233,0.11233,0.40151,1.0,25
18.0,-1.0,0.24858,1.33734,0.05279,0.22127,0.22127,2.08591,1.0,24
18.0,0.0,0.02759,0.09812,0.0008,0.00423,0.00423,0.0674,0.72727,17
18.0,0.0,0.49801,2.94733,0.00115,-0.00467,-0.00467,0.01895,0.27273,17
18.0,1.0,0.20778,5.1456,0.0435,-0.17773,-0.17773,1.66277,1.0,18
19.0,-3.0,0.17659,0.32035,0.051,0.09074,0.09074,0.31777,1.0,20
19.0,-2.0,0.21865,0.82053,0.05181,0.22291,0.22291,1.28992,0.86957,23
19.0,-2.0,0.18458,4.107,0.02593,0.04099,0.04099,0.0648,0.13043,23
19.0,-1.0,0.4648,2.60929,0.06153,0.12627,0.12627,1.21731,0.64226,16
19.0,-1.0,0.0691,0.15245,0.0101,0.02075,0.02075,0.05352,0.35774,16
19.0,0.0,0.23949,4.87533,0.01681,0.01139,0.01139,0.01334,1.0,9
